ID Detailed Occupation,Detailed Occupation,ID Year,Year,ID Workforce Status,Workforce Status,Average Wage,Average Wage Appx MOE,Record Count,Slug Detailed Occupation
"439041","Insurance claims & policy processing clerks",2017,"2017","true","true",42516.49836297462,1348.1664006690994,3505,"insurance-claims-policy-processing-clerks"
"439051","Mail clerks & mail machine operators, except postal service",2017,"2017","true","true",28761.496381047134,2915.526136524952,744,"mail-clerks-mail-machine-operators-except-postal-service"
"439061","Office clerks, general",2017,"2017","true","true",31563.04108917246,607.294265937876,13694,"office-clerks-general"
"439071","Office machine operators, except computer",2017,"2017","true","true",25019.623072383445,2160.505503439371,354,"office-machine-operators-except-computer"
"439081","Proofreaders & copy markers",2017,"2017","true","true",34220.56180084357,6617.897148529336,120,"proofreaders-copy-markers"
"439111","Statistical assistants",2017,"2017","true","true",51674.1443572162,6906.300831382971,290,"statistical-assistants"
"439XXX","Miscellaneous office & administrative support workers, including desktop publishers",2017,"2017","true","true",41731.19400581598,935.131518588835,5343,"miscellaneous-office-administrative-support-workers-including-desktop-publishers"
"451011","Firstline supervisors of farming, fishing, & forestry workers",2017,"2017","true","true",45928.569640241236,3296.4256289541913,552,"firstline-supervisors-of-farming-fishing-forestry-workers"
"452011","Agricultural inspectors",2017,"2017","true","true",47795.07948118543,5005.86455469579,146,"agricultural-inspectors"
"452041","Graders & sorters, agricultural products",2017,"2017","true","true",23260.497214232888,1980.3086771854823,474,"graders-sorters-agricultural-products"
"4520XX","Miscellaneous agricultural workers, including animal breeders",2017,"2017","true","true",22868.807026480506,547.2172060065968,7748,"miscellaneous-agricultural-workers-including-animal-breeders"
"453000","Fishing & hunting workers",2017,"2017","true","true",50903.11918679841,11569.2328349616,215,"fishing-hunting-workers"
"454011","Forest & conservation workers",2017,"2017","true","true",32509.873696025352,4695.8033116879005,165,"forest-conservation-workers"
"454020","Logging workers",2017,"2017","true","true",37506.01679855616,5978.008946661471,450,"logging-workers"
"471011","Firstline supervisors of construction trades & extraction workers",2017,"2017","true","true",67224.05943848711,1435.3345432921794,7569,"firstline-supervisors-of-construction-trades-extraction-workers"
"472011","Boilermakers",2017,"2017","true","true",57807.98402008204,5534.795946568269,137,"boilermakers"
"472031","Carpenters",2017,"2017","true","true",39715.22961816516,779.5089131733745,8009,"carpenters"
"472040","Carpet, floor, & tile installers & finishers",2017,"2017","true","true",36690.15358390719,2118.6467746827743,907,"carpet-floor-tile-installers-finishers"
"472050","Cement masons, concrete finishers, & terrazzo workers",2017,"2017","true","true",39453.929258782286,2268.676711330523,480,"cement-masons-concrete-finishers-terrazzo-workers"
"472061","Construction laborers",2017,"2017","true","true",35156.355632374594,577.2230798663504,12227,"construction-laborers"
"472071","Paving, surfacing, & tamping equipment operators",2017,"2017","true","true",39294.18469695854,3828.3380398727386,129,"paving-surfacing-tamping-equipment-operators"
"47207X","Construction equipment operators except paving, surfacing, & tamping equipment operators",2017,"2017","true","true",50531.91182778938,1430.0566726694715,3423,"construction-equipment-operators-except-paving-surfacing-tamping-equipment-operators"
"472080","Drywall installers, ceiling tile installers, & tapers",2017,"2017","true","true",32948.52122619235,1711.7332375568576,879,"drywall-installers-ceiling-tile-installers-tapers"
"472111","Electricians",2017,"2017","true","true",52729.255220391846,908.2111293945416,7415,"electricians"
"472121","Glaziers",2017,"2017","true","true",45129.942028985504,3084.9727958253525,386,"glaziers"
"472130","Insulation workers",2017,"2017","true","true",39787.228901871946,2770.0165449402284,338,"insulation-workers"
"472140","Painters & paperhangers",2017,"2017","true","true",32803.9178644719,983.7869161151059,3410,"painters-paperhangers"
"472150","Pipelayers, plumbers, pipefitters, & steamfitters",2017,"2017","true","true",49843.08115051766,1109.4315387636532,4711,"pipelayers-plumbers-pipefitters-steamfitters"
"472161","Plasterers & stucco masons",2017,"2017","true","true",38559.886048462715,9429.310922374838,160,"plasterers-stucco-masons"
"472181","Roofers",2017,"2017","true","true",33041.95448223734,1272.6677473284453,1407,"roofers"
"472211","Sheet metal workers",2017,"2017","true","true",45591.08793942761,2004.9891116493752,1063,"sheet-metal-workers"
"472221","Structural iron & steel workers",2017,"2017","true","true",55274.692498039556,4613.02265293241,511,"structural-iron-steel-workers"
"472XXX","Brickmasons, blockmasons, stonemasons, & reinforcing iron & rebar workers",2017,"2017","true","true",39084.517827076575,1810.991317733172,1022,"brickmasons-blockmasons-stonemasons-reinforcing-iron-rebar-workers"
"473010","Helpers, construction trades",2017,"2017","true","true",25457.410121120756,2218.3141321756348,296,"helpers-construction-trades"
"474011","Construction & building inspectors",2017,"2017","true","true",59041.95286523216,3469.6403178456167,861,"construction-building-inspectors"
"474021","Elevator installers & repairers",2017,"2017","true","true",90743.30911574217,10303.182413885634,225,"elevator-installers-repairers"
"474031","Fence erectors",2017,"2017","true","true",28096.104556693746,3287.2526828514015,208,"fence-erectors"
"474041","Hazardous materials removal workers",2017,"2017","true","true",43221.94271050076,3275.8035998246733,300,"hazardous-materials-removal-workers"
"474051","Highway maintenance workers",2017,"2017","true","true",41144.02330260197,2052.4730117942563,1062,"highway-maintenance-workers"
"474061","Railtrack laying & maintenance equipment operators",2017,"2017","true","true",56336.57142857143,7976.0211231311305,72,"railtrack-laying-maintenance-equipment-operators"
"475021","Earth drillers, except oil & gas",2017,"2017","true","true",53343.10550438692,5574.684537837042,239,"earth-drillers-except-oil-gas"
"475031","Explosives workers, ordnance handling experts, & blasters",2017,"2017","true","true",39066.714823425216,4628.588811552331,179,"explosives-workers-ordnance-handling-experts-blasters"
"475040","Mining machine operators",2017,"2017","true","true",66353.15962243962,3757.2677854341837,576,"mining-machine-operators"
"4750XX","Miscellaneous extraction workers, including roof bolters & helpers",2017,"2017","true","true",53865.853266630715,3669.5405373635526,531,"miscellaneous-extraction-workers-including-roof-bolters-helpers"
"4750YY","Derrick, rotary drill, & service unit operators, & roustabouts, oil, gas, & mining",2017,"2017","true","true",59247.0538510122,7571.749888948709,258,"derrick-rotary-drill-service-unit-operators-roustabouts-oil-gas-mining"
"47XXXX","Miscellaneous construction workers, including solar photovoltaic installers, septic tank servicers & sewer pipe cleaners",2017,"2017","true","true",37479.99385959042,3230.4984380996493,511,"miscellaneous-construction-workers-including-solar-photovoltaic-installers-septic-tank-servicers-sewer-pipe-cleaners"
"491011","Firstline supervisors of mechanics, installers, & repairers",2017,"2017","true","true",64238.7728628565,1888.140913559399,2757,"firstline-supervisors-of-mechanics-installers-repairers"
"492011","Computer, automated teller, & office machine repairers",2017,"2017","true","true",44705.96024006893,1754.9744892603271,1511,"computer-automated-teller-office-machine-repairers"
"492020","Radio & telecommunications equipment installers & repairers",2017,"2017","true","true",56093.12344339889,3071.38624725327,1294,"radio-telecommunications-equipment-installers-repairers"
"492091","Avionics technicians",2017,"2017","true","true",47861.25236578498,4674.364535328792,220,"avionics-technicians"
"492092","Electric motor, power tool, & related repairers",2017,"2017","true","true",53440.68487651627,4661.9696992992585,229,"electric-motor-power-tool-related-repairers"
"492096","Electronic equipment installers & repairers, motor vehicles",2017,"2017","true","true",39768.829052125584,8877.231313566162,65,"electronic-equipment-installers-repairers-motor-vehicles"
"492097","Electronic home entertainment equipment installers & repairers",2017,"2017","true","true",47234.24999299739,6199.2578983624335,306,"electronic-home-entertainment-equipment-installers-repairers"
"492098","Security & fire alarm systems installers",2017,"2017","true","true",49411.850570769726,3365.133555052175,482,"security-fire-alarm-systems-installers"
"49209X","Electrical & electronics repairers, transportation equipment, & industrial & utility",2017,"2017","true","true",55479.13232021365,6288.696993644787,156,"electrical-electronics-repairers-transportation-equipment-industrial-utility"
"493011","Aircraft mechanics & service technicians",2017,"2017","true","true",57311.06985406489,1772.3035183714255,1826,"aircraft-mechanics-service-technicians"
"493021","Automotive body & related repairers",2017,"2017","true","true",44385.77744229083,1862.7639975236061,1107,"automotive-body-related-repairers"
"493022","Automotive glass installers & repairers",2017,"2017","true","true",39788.810492863515,6167.30747890764,141,"automotive-glass-installers-repairers"
"493023","Automotive service technicians & mechanics",2017,"2017","true","true",40150.98721920589,826.5297481825953,6960,"automotive-service-technicians-mechanics"
"493031","Bus & truck mechanics & diesel engine specialists",2017,"2017","true","true",46377.53718724695,1139.2826027148478,2837,"bus-truck-mechanics-diesel-engine-specialists"
"493040","Heavy vehicle & mobile equipment service technicians & mechanics",2017,"2017","true","true",55676.50405179807,1761.3588660591968,2009,"heavy-vehicle-mobile-equipment-service-technicians-mechanics"
"493050","Small engine mechanics",2017,"2017","true","true",33964.90346956152,3602.4398515968583,363,"small-engine-mechanics"
"493090","Miscellaneous vehicle & mobile equipment mechanics, installers, & repairers",2017,"2017","true","true",28485.39741346995,1657.5831759025843,680,"miscellaneous-vehicle-mobile-equipment-mechanics-installers-repairers"
"499010","Control & valve installers & repairers",2017,"2017","true","true",56815.619717589274,6163.821918988672,168,"control-valve-installers-repairers"
"499021","Heating, air conditioning, & refrigeration mechanics & installers",2017,"2017","true","true",48784.57674929279,1276.7646586149558,3466,"heating-air-conditioning-refrigeration-mechanics-installers"
"499031","Home appliance repairers",2017,"2017","true","true",40834.227526142065,3663.387587531574,342,"home-appliance-repairers"
"499043","Maintenance workers, machinery",2017,"2017","true","true",49669.75651640601,4930.641122963604,270,"maintenance-workers-machinery"
"499044","Millwrights",2017,"2017","true","true",62361.984871993795,3481.9626711076435,452,"millwrights"
"49904X","Industrial & refractory machinery mechanics",2017,"2017","true","true",53307.22823615419,1289.9218811877927,3742,"industrial-refractory-machinery-mechanics"
"499051","Electrical powerline installers & repairers",2017,"2017","true","true",78453.78810453313,3489.278830404216,1151,"electrical-powerline-installers-repairers"
"499052","Telecommunications line installers & repairers",2017,"2017","true","true",51835.677943807925,2030.3276537906952,1314,"telecommunications-line-installers-repairers"
"499060","Precision instrument & equipment repairers",2017,"2017","true","true",54121.96901086524,4386.493770420707,547,"precision-instrument-equipment-repairers"
"499071","Maintenance & repair workers, general",2017,"2017","true","true",46041.759727904195,1004.985099392033,5228,"maintenance-repair-workers-general"
"499091","Coin, vending, & amusement machine servicers & repairers",2017,"2017","true","true",36810.610390395836,3889.121858823888,294,"coin-vending-amusement-machine-servicers-repairers"
"499094","Locksmiths & safe repairers",2017,"2017","true","true",40787.97110697509,3970.3463694352918,203,"locksmiths-safe-repairers"
"499096","Riggers",2017,"2017","true","true",45854.43010590015,5629.9890991141665,113,"riggers"
"499098","Helpersinstallation, maintenance, & repair workers ",2017,"2017","true","true",25576.28975678204,4219.419509275325,144,"helpersinstallation-maintenance-repair-workers"
"4990XX","Miscellaneous installation, maintenance, & repair workers, including wind turbine service technicians",2017,"2017","true","true",42236.59737301318,1650.2256175712332,2312,"miscellaneous-installation-maintenance-repair-workers-including-wind-turbine-service-technicians"
"511011","Firstline supervisors of production & operating workers",2017,"2017","true","true",61680.67182238032,1229.6679227371835,9304,"firstline-supervisors-of-production-operating-workers"
"512011","Aircraft structure, surfaces, rigging, & systems assemblers",2017,"2017","true","true",51313.0708432461,7806.897751304546,63,"aircraft-structure-surfaces-rigging-systems-assemblers"
"512020","Electrical, electronics, & electromechanical assemblers",2017,"2017","true","true",33426.49393210998,1674.81544098994,1086,"electrical-electronics-electromechanical-assemblers"
"512031","Engine & other machine assemblers",2017,"2017","true","true",45696.21657694033,6850.619408160036,97,"engine-other-machine-assemblers"
"512041","Structural metal fabricators & fitters",2017,"2017","true","true",47818.99163362411,4387.78205073699,253,"structural-metal-fabricators-fitters"
"512090","Miscellaneous assemblers & fabricators",2017,"2017","true","true",32925.68714896364,545.9172641079874,9177,"miscellaneous-assemblers-fabricators"
"513011","Bakers",2017,"2017","true","true",23923.43943598362,974.0728801252484,1925,"bakers"
"513020","Butchers & other meat, poultry, & fish processing workers",2017,"2017","true","true",28725.097523028577,987.5510800960969,2088,"butchers-other-meat-poultry-fish-processing-workers"
"513091","Food & tobacco roasting, baking, & drying machine operators & tenders",2017,"2017","true","true",26716.157627596578,4790.792502944729,86,"food-tobacco-roasting-baking-drying-machine-operators-tenders"
"513092","Food batchmakers",2017,"2017","true","true",27571.284523482216,2058.012669112124,706,"food-batchmakers"
"513093","Food cooking machine operators & tenders",2017,"2017","true","true",23570.11509200283,3781.557744887971,93,"food-cooking-machine-operators-tenders"
"513099","Food processing workers, all other",2017,"2017","true","true",33544.57002155188,1821.6009664299095,1216,"food-processing-workers-all-other"
"514010","Computer control programmers & operators",2017,"2017","true","true",46385.76467813948,1808.4464529691577,1010,"computer-control-programmers-operators"
"514021","Extruding & drawing machine setters, operators, & tenders, metal & plastic",2017,"2017","true","true",42536.614887282005,6337.699400159656,125,"extruding-drawing-machine-setters-operators-tenders-metal-plastic"
"514022","Forging machine setters, operators, & tenders, metal & plastic",2017,"2017","true","true",44512.48676592225,4390.105623340782,74,"forging-machine-setters-operators-tenders-metal-plastic"
"514023","Rolling machine setters, operators, & tenders, metal & plastic",2017,"2017","true","true",44082.40925087984,9772.768588382938,107,"rolling-machine-setters-operators-tenders-metal-plastic"
"514030","Machine tool cutting setters, operators, & tenders, metal & plastic",2017,"2017","true","true",35161.24303661113,1748.4034004400564,1401,"machine-tool-cutting-setters-operators-tenders-metal-plastic"
"514041","Machinists",2017,"2017","true","true",48207.707801697805,1102.2333200252137,3599,"machinists"
"514050","Metal furnace operators, tenders, pourers, & casters",2017,"2017","true","true",42832.65750412315,3469.6554715306647,218,"metal-furnace-operators-tenders-pourers-casters"
"5140XX","Model makers, patternmakers, & molding machine setters, metal & plastic",2017,"2017","true","true",41595.4472770214,3258.8934429980923,465,"model-makers-patternmakers-molding-machine-setters-metal-plastic"
"514111","Tool & die makers",2017,"2017","true","true",57168.23492927498,2748.224621904136,585,"tool-die-makers"
"514120","Welding, soldering, & brazing workers",2017,"2017","true","true",43661.50818028655,906.7010968159926,5477,"welding-soldering-brazing-workers"
"514XXX","Miscellaneous metal workers & plastic workers, including multiple machine tool setters",2017,"2017","true","true",37429.05406877459,783.2828254998046,3872,"miscellaneous-metal-workers-plastic-workers-including-multiple-machine-tool-setters"
"515111","Prepress technicians & workers",2017,"2017","true","true",34139.66121821738,3612.601360078642,269,"prepress-technicians-workers"
"515112","Printing press operators",2017,"2017","true","true",36993.67823379802,1215.4428193030767,1549,"printing-press-operators"
"515113","Print binding & finishing workers",2017,"2017","true","true",29340.37675331962,2512.667695514108,203,"print-binding-finishing-workers"
"516011","Laundry & drycleaning workers",2017,"2017","true","true",21348.763073059417,1797.350215511874,1474,"laundry-drycleaning-workers"
"516021","Pressers, textile, garment, & related materials",2017,"2017","true","true",23111.47225717881,2092.4711366127963,321,"pressers-textile-garment-related-materials"
"516031","Sewing machine operators",2017,"2017","true","true",23844.402927659987,1235.5292258191778,1523,"sewing-machine-operators"
"516040","Shoe & leather workers",2017,"2017","true","true",37618.70455578794,7311.1805019800995,106,"shoe-leather-workers"
"516050","Tailors, dressmakers, & sewers",2017,"2017","true","true",30456.965030453674,3510.8330436169067,473,"tailors-dressmakers-sewers"
"516063","Textile knitting & weaving machine setters, operators, & tenders",2017,"2017","true","true",27212.624760501105,4307.713237501519,66,"textile-knitting-weaving-machine-setters-operators-tenders"
"516064","Textile winding, twisting, & drawing out machine setters, operators, & tenders",2017,"2017","true","true",26829.35850333559,2240.7965140317874,92,"textile-winding-twisting-drawing-out-machine-setters-operators-tenders"
"51606X","Textile bleaching & dyeing, & cutting machine setters, operators, & tenders",2017,"2017","true","true",25120.777013159484,4903.192682816263,74,"textile-bleaching-dyeing-cutting-machine-setters-operators-tenders"
"516093","Upholsterers",2017,"2017","true","true",32159.47319717908,2711.178384031264,247,"upholsterers"
"51609X","Miscellaneous textile, apparel, & furnishings workers except upholsterers",2017,"2017","true","true",33721.03774289985,5497.6471839978585,175,"miscellaneous-textile-apparel-furnishings-workers-except-upholsterers"
"517011","Cabinetmakers & bench carpenters",2017,"2017","true","true",35834.97349062835,2613.512596302563,409,"cabinetmakers-bench-carpenters"
"517021","Furniture finishers",2017,"2017","true","true",30899.65414998377,4497.825031751935,85,"furniture-finishers"
"517041","Sawing machine setters, operators, & tenders, wood",2017,"2017","true","true",30205.57117962943,2220.018455778211,298,"sawing-machine-setters-operators-tenders-wood"
"517042","Woodworking machine setters, operators, & tenders, except sawing",2017,"2017","true","true",31471.575076655532,3236.1016758742194,205,"woodworking-machine-setters-operators-tenders-except-sawing"
"5170XX","Miscellaneous woodworkers, including model makers & patternmakers",2017,"2017","true","true",31729.508248370017,3254.3831075210314,228,"miscellaneous-woodworkers-including-model-makers-patternmakers"
"518010","Power plant operators, distributors, & dispatchers",2017,"2017","true","true",92800.15010894656,5840.904597519741,503,"power-plant-operators-distributors-dispatchers"
"518021","Stationary engineers & boiler operators",2017,"2017","true","true",61383.32907893262,2929.9783790502506,817,"stationary-engineers-boiler-operators"
"518031","Water & wastewater treatment plant & system operators",2017,"2017","true","true",50463.401035861796,2451.162236758579,1004,"water-wastewater-treatment-plant-system-operators"
"518090","Miscellaneous plant & system operators",2017,"2017","true","true",72164.37929321037,4535.99749867654,483,"miscellaneous-plant-system-operators"
"519010","Chemical processing machine setters, operators, & tenders",2017,"2017","true","true",50525.03538783801,2904.770536850325,602,"chemical-processing-machine-setters-operators-tenders"
"519020","Crushing, grinding, polishing, mixing, & blending workers",2017,"2017","true","true",41950.49304915373,2535.580614417786,786,"crushing-grinding-polishing-mixing-blending-workers"
"519030","Cutting workers",2017,"2017","true","true",27618.333352728965,1760.5171347643352,659,"cutting-workers"
"519041","Extruding, forming, pressing, & compacting machine setters, operators, & tenders",2017,"2017","true","true",33667.231411994704,2585.593842337517,292,"extruding-forming-pressing-compacting-machine-setters-operators-tenders"
"519051","Furnace, kiln, oven, drier, & kettle operators & tenders",2017,"2017","true","true",41284.819346289754,6815.397802406779,107,"furnace-kiln-oven-drier-kettle-operators-tenders"
"519061","Inspectors, testers, sorters, samplers, & weighers",2017,"2017","true","true",42895.543636345865,882.727900979149,7726,"inspectors-testers-sorters-samplers-weighers"
"519071","Jewelers & precious stone & metal workers",2017,"2017","true","true",37777.41824260267,8622.921449519765,204,"jewelers-precious-stone-metal-workers"
"519080","Medical, dental, & ophthalmic laboratory technicians",2017,"2017","true","true",41396.40730233445,2973.3539129573687,694,"medical-dental-ophthalmic-laboratory-technicians"
"519111","Packaging & filling machine operators & tenders",2017,"2017","true","true",27666.852724869954,847.1251030560136,2244,"packaging-filling-machine-operators-tenders"
"519120","Painting workers",2017,"2017","true","true",40942.08693589681,1931.6280036712142,1225,"painting-workers"
"519151","Photographic process workers & processing machine operators",2017,"2017","true","true",49583.84545386459,8333.113939624669,243,"photographic-process-workers-processing-machine-operators"
"519191","Adhesive bonding machine operators & tenders",2017,"2017","true","true",32382.262086307594,4420.781938747347,107,"adhesive-bonding-machine-operators-tenders"
"519194","Etchers & engravers",2017,"2017","true","true",30129.30056823846,5029.944801506088,97,"etchers-engravers"
"519195","Molders, shapers, & casters, except metal & plastic",2017,"2017","true","true",41307.10020196294,5675.8821679078,231,"molders-shapers-casters-except-metal-plastic"
"519196","Paper goods machine setters, operators, & tenders",2017,"2017","true","true",43350.71416378207,5165.510893135952,206,"paper-goods-machine-setters-operators-tenders"
"519197","Tire builders",2017,"2017","true","true",46937.95482195339,6513.963745815136,148,"tire-builders"
"519198","Helpersproduction workers",2017,"2017","true","true",21263.77884340693,1919.0155372764382,427,"helpersproduction-workers"
"5191XX","Miscellaneous production workers, including semiconductor processors",2017,"2017","true","true",36702.17669320356,663.5419887773388,11909,"miscellaneous-production-workers-including-semiconductor-processors"
"531000","Supervisors of transportation & material moving workers",2017,"2017","true","true",54113.05999614668,2047.9951456101646,2209,"supervisors-of-transportation-material-moving-workers"
"532010","Aircraft pilots & flight engineers",2017,"2017","true","true",138343.82011327145,6844.365348846719,1724,"aircraft-pilots-flight-engineers"
"532020","Air traffic controllers & airfield operations specialists",2017,"2017","true","true",91154.92333911035,7587.327369151657,342,"air-traffic-controllers-airfield-operations-specialists"
"532031","Flight attendants",2017,"2017","true","true",48874.28654712315,2159.942523474331,1035,"flight-attendants"
"533011","Ambulance drivers & attendants, except emergency medical technicians",2017,"2017","true","true",27863.11227082955,4504.998234324099,101,"ambulance-drivers-attendants-except-emergency-medical-technicians"
"533020","Bus drivers",2017,"2017","true","true",29361.50000788888,863.2400657727279,5658,"bus-drivers"
"533030","Driver/sales workers & truck drivers",2017,"2017","true","true",41936.87728824251,461.9289784422309,31196,"driversales-workers-truck-drivers"
"533041","Taxi drivers & chauffeurs",2017,"2017","true","true",27153.702501604712,969.844557883374,3788,"taxi-drivers-chauffeurs"
"533099","Motor vehicle operators, all other",2017,"2017","true","true",22208.826216388625,3404.816101070999,480,"motor-vehicle-operators-all-other"
"534010","Locomotive engineers & operators",2017,"2017","true","true",77854.3669802389,3449.5013446293992,460,"locomotive-engineers-operators"
"534031","Railroad conductors & yardmasters",2017,"2017","true","true",70432.90293398533,4313.769321589277,461,"railroad-conductors-yardmasters"
"5340XX","Subway, streetcar, & other rail transportation workers",2017,"2017","true","true",57204.35987936478,4920.757705054507,197,"subway-streetcar-other-rail-transportation-workers"
"535020","Ship & boat captains & operators",2017,"2017","true","true",73940.52404462839,8148.507644468344,408,"ship-boat-captains-operators"
"5350XX","Sailors & marine oilers, & ship engineers",2017,"2017","true","true",48749.00365692511,6470.393859611285,324,"sailors-marine-oilers-ship-engineers"
"536021","Parking lot attendants",2017,"2017","true","true",20761.609360221777,1825.802885543227,709,"parking-lot-attendants"
"536031","Automotive & watercraft service attendants-",2017,"2017","true","true",22737.312137730045,1730.9709828796833,813,"automotive-watercraft-service-attendants-"
"536051","Transportation inspectors",2017,"2017","true","true",62287.49998897391,5192.181193067801,433,"transportation-inspectors"
"536061","Transportation attendants, except flight attendants",2017,"2017","true","true",25420.327662400694,4061.5825593129757,321,"transportation-attendants-except-flight-attendants"
"5360XX","Miscellaneous transportation workers, including bridge & lock tenders & traffic technicians",2017,"2017","true","true",42307.68854204698,3998.8895720437326,275,"miscellaneous-transportation-workers-including-bridge-lock-tenders-traffic-technicians"
"537021","Crane & tower operators",2017,"2017","true","true",58485.50959962955,3267.7645381975017,567,"crane-tower-operators"
"537030","Dredge, excavating, & loading machine operators",2017,"2017","true","true",47841.151398880895,4484.913782827686,285,"dredge-excavating-loading-machine-operators"
"537051","Industrial truck & tractor operators",2017,"2017","true","true",33986.91736150104,768.7438634652679,5174,"industrial-truck-tractor-operators"
"537061","Cleaners of vehicles & equipment",2017,"2017","true","true",22434.187656661874,965.1266165220012,2866,"cleaners-of-vehicles-equipment"
"537062","Laborers & freight, stock, & material movers, hand",2017,"2017","true","true",27042.338624585896,397.34671801009074,20375,"laborers-freight-stock-material-movers-hand"
"537063","Machine feeders & offbearers",2017,"2017","true","true",28350.40714457956,3519.956850986211,281,"machine-feeders-offbearers"
"537064","Packers & packagers, hand",2017,"2017","true","true",22141.90082144089,802.0342881388849,4002,"packers-packagers-hand"
"537070","Pumping station operators",2017,"2017","true","true",59783.953228880935,6192.402412267513,241,"pumping-station-operators"
"537081","Refuse & recyclable material collectors",2017,"2017","true","true",30929.53077071313,2514.278045014061,826,"refuse-recyclable-material-collectors"
"5370XX","Conveyor operators & tenders, & hoist & winch operators",2017,"2017","true","true",35105.43139118356,5501.29129399942,120,"conveyor-operators-tenders-hoist-winch-operators"
"5371XX","Miscellaneous material moving workers, including mine shuttle car operators, & tank car, truck, & ship loaders",2017,"2017","true","true",37653.51534210025,2912.809397335959,434,"miscellaneous-material-moving-workers-including-mine-shuttle-car-operators-tank-car-truck-ship-loaders"
"551010","Military officer special & tactical operations leaders",2017,"2017","true","true",64308.42375657043,4405.961343686675,361,"military-officer-special-tactical-operations-leaders"
"552010","Firstline enlisted military supervisors",2017,"2017","true","true",63727.74650322175,3595.087060105096,867,"firstline-enlisted-military-supervisors"
"553010","Military enlisted tactical operations & air/weapons specialists & crew members",2017,"2017","true","true",28528.837606252495,1376.7702501019908,1813,"military-enlisted-tactical-operations-airweapons-specialists-crew-members"
"559830","Military, rank not specified",2017,"2017","true","true",48001.56372894601,1823.079106394572,2423,"military-rank-not-specified"
"111021","General & operations managers",2016,"2016","true","true",87454.35523328248,2036.3969283953957,8742,"general-operations-managers"
"1110XX","Chief executives & legislators",2016,"2016","true","true",167106.76768611372,3258.272412984719,12447,"chief-executives-legislators"
"112011","Advertising & promotions managers",2016,"2016","true","true",80813.92958977808,8123.611735383344,441,"advertising-promotions-managers"
"112020","Marketing & sales managers",2016,"2016","true","true",101004.88493622103,2286.502894917154,9177,"marketing-sales-managers"
"112031","Public relations & fundraising managers",2016,"2016","true","true",89153.09240713608,6895.523651499392,619,"public-relations-fundraising-managers"
"113011","Administrative services managers (Legacy)",2016,"2016","true","true",69432.87552130315,2652.683032741377,1607,"administrative-services-managers-legacy"
"113021","Computer & information systems managers",2016,"2016","true","true",113720.367568827,2377.5568857545495,6233,"computer-information-systems-managers"
"113031","Financial managers",2016,"2016","true","true",102050.37465678887,2346.049735024787,11506,"financial-managers"
"113051","Industrial production managers",2016,"2016","true","true",85343.26432785325,2942.6165861502864,2381,"industrial-production-managers"
"113061","Purchasing managers",2016,"2016","true","true",82744.72652839252,3039.697439658308,1986,"purchasing-managers"
"113071","Transportation, storage, & distribution managers",2016,"2016","true","true",61663.46752991152,2355.9238213071676,2263,"transportation-storage-distribution-managers"
"113111","Compensation & benefits managers",2016,"2016","true","true",86145.27516926295,11421.598899837853,176,"compensation-benefits-managers"
"113121","Human resources managers",2016,"2016","true","true",83137.90032964166,2655.0666954825474,4403,"human-resources-managers"
"113131","Training & development managers",2016,"2016","true","true",78102.65535677565,6419.265862676617,619,"training-development-managers"
"119013","Farmers, ranchers, & other agricultural managers",2016,"2016","true","true",53858.13624166819,3008.7298810002003,3624,"farmers-ranchers-other-agricultural-managers"
"119021","Construction managers",2016,"2016","true","true",82912.4180305547,2176.343836013704,5349,"construction-managers"
"119030","Education administrators",2016,"2016","true","true",71351.5689803831,1395.986842344925,9633,"education-administrators"
"119041","Architectural & engineering managers",2016,"2016","true","true",147789.00385706627,5823.270316045569,1644,"architectural-engineering-managers"
"119051","Food service managers",2016,"2016","true","true",43151.25821110259,1111.7958491633024,7644,"food-service-managers"
"119071","Gaming managers",2016,"2016","true","true",57507.40476593823,6935.8407047113105,162,"gaming-managers"
"119081","Lodging managers",2016,"2016","true","true",55525.079651673725,3852.75770084259,1176,"lodging-managers"
"119111","Medical & health services managers",2016,"2016","true","true",85326.22780273236,2134.073735787055,6657,"medical-health-services-managers"
"119121","Natural sciences managers",2016,"2016","true","true",100461.85455875183,12102.59704018271,212,"natural-sciences-managers"
"119141","Property, real estate, & community association managers",2016,"2016","true","true",67747.49364634693,2619.657463295456,5140,"property-real-estate-community-association-managers"
"119151","Social & community service managers",2016,"2016","true","true",62923.93605456318,2118.0194328435214,3719,"social-community-service-managers"
"119161","Emergency management directors",2016,"2016","true","true",75853.53105853521,14936.548830728325,104,"emergency-management-directors"
"119XXX","Miscellaneous managers",2016,"2016","true","true",94622.84145100886,1046.3211149720737,40778,"miscellaneous-managers"
"131011","Agents & business managers of artists, performers, & athletes",2016,"2016","true","true",67158.90626073023,9509.271746111552,363,"agents-business-managers-of-artists-performers-athletes"
"131021","Buyers & purchasing agents, farm products",2016,"2016","true","true",59949.88886523313,10994.636609968002,108,"buyers-purchasing-agents-farm-products"
"131022","Wholesale & retail buyers, except farm products",2016,"2016","true","true",41516.58412042206,2451.6655430759993,1899,"wholesale-retail-buyers-except-farm-products"
"131023","Purchasing agents, except wholesale, retail, & farm products",2016,"2016","true","true",58700.42434436555,1840.0112028772267,2819,"purchasing-agents-except-wholesale-retail-farm-products"
"131030","Claims adjusters, appraisers, examiners, & investigators",2016,"2016","true","true",57820.59295720398,1640.06595945402,2800,"claims-adjusters-appraisers-examiners-investigators"
